s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 1.0800064E+002, 6.0981358E+000, 0.0000000E+000,-1.8854958E+000,-2.9096955E+000,-1.4513417E+000,-6.2634220E-005, 0.0000000E+000, 0.0000000E+000,-2.9801474E-002,-1.4845987E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0900027E+002, 6.3765904E+000, 0.0000000E+000,-1.9532407E+000,-2.9664380E+000,-1.5320645E+000,-6.4545429E-005, 0.0000000E+000, 0.0000000E+000, 7.5920778E-002,-7.5217354E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1000132E+002, 5.9882769E+000, 0.0000000E+000,-1.8466816E+000,-3.0733365E+000,-1.4388153E+000,-6.4584382E-005, 0.0000000E+000, 0.0000000E+000,-2.5195299E-001,-3.7062113E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1100158E+002, 6.5146101E+000, 0.0000000E+000,-2.0010129E+000,-3.0193615E+000,-1.4981016E+000,-6.5273355E-005, 0.0000000E+000, 0.0000000E+000, 1.2758883E-001,-3.9310570E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1200092E+002, 6.0683070E+000, 0.0000000E+000,-1.8711390E+000,-3.0806306E+000,-1.4368815E+000,-6.9703668E-005, 0.0000000E+000, 0.0000000E+000,-1.9829656E-001,-3.2041382E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1300031E+002, 6.0935355E+000, 0.0000000E+000,-1.8781950E+000,-2.8320425E+000,-1.4272907E+000,-6.4923106E-005, 0.0000000E+000, 0.0000000E+000, 8.6533989E-002,-4.4057593E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1400060E+002, 6.1926349E+000, 0.0000000E+000,-1.8928500E+000,-2.9101769E+000,-1.4321736E+000,-6.3595577E-005, 0.0000000E+000, 0.0000000E+000, 6.8961902E-002,-4.2629194E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1500089E+002, 6.1387957E+000, 0.0000000E+000,-1.8979190E+000,-3.0054973E+000,-1.4211736E+000,-6.4054891E-005, 0.0000000E+000, 0.0000000E+000,-6.4849251E-002,-1.8585836E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1600026E+002, 5.9330377E+000, 0.0000000E+000,-1.8323249E+000,-2.9135638E+000,-1.3259664E+000,-6.0042096E-005, 0.0000000E+000, 0.0000000E+000,-3.6173985E-002,-1.3887746E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1700071E+002, 5.7157204E+000, 0.0000000E+000,-1.7586951E+000,-2.8931247E+000,-1.3146924E+000,-5.6125309E-005, 0.0000000E+000, 0.0000000E+000,-1.3109651E-001,-2.5084802E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1800148E+002, 6.1498794E+000, 0.0000000E+000,-1.8940912E+000,-2.9869694E+000,-1.3416544E+000,-6.0830817E-005, 0.0000000E+000, 0.0000000E+000, 2.9128278E-002,-7.2896338E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1900030E+002, 6.1783434E+000, 0.0000000E+000,-1.8953413E+000,-2.9167849E+000,-1.3484885E+000,-5.7906247E-005, 0.0000000E+000, 0.0000000E+000, 1.1800635E-001, 1.7670772E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.2000000E+002, 6.3141670E+000, 0.0000000E+000,-1.9436162E+000,-3.2537583E+000,-1.4296374E+000,-6.2670367E-005, 0.0000000E+000, 0.0000000E+000,-1.9169151E-001,-3.1290767E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
