s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 8.7000069E+001, 6.2556254E+000, 0.0000000E+000,-2.0316003E+000,-2.4003469E+000,-1.8126458E+000,-1.0240995E-005, 0.0000000E+000, 0.0000000E+000, 6.3596410E-002, 1.1022122E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.8000580E+001, 6.2713624E+000, 0.0000000E+000,-2.0603875E+000,-2.3058451E+000,-1.8213337E+000,-1.0703352E-005, 0.0000000E+000, 0.0000000E+000, 1.3200754E-001, 8.3785440E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.9000404E+001, 6.1536958E+000, 0.0000000E+000,-2.0191295E+000,-2.6096311E+000,-1.8664103E+000,-1.1641458E-005, 0.0000000E+000, 0.0000000E+000,-2.7499536E-001,-3.4148680E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.0000595E+001, 5.9670727E+000, 0.0000000E+000,-1.9568194E+000,-2.1512987E+000,-1.6885855E+000,-1.1505888E-005, 0.0000000E+000, 0.0000000E+000, 2.1206293E-001, 1.7035764E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.1000381E+001, 7.1959012E+000, 0.0000000E+000,-2.3477355E+000,-2.5578478E+000,-1.9286350E+000,-1.2355672E-005, 0.0000000E+000, 0.0000000E+000, 4.1198893E-001, 3.6167048E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.2000221E+001, 5.7764522E+000, 0.0000000E+000,-1.8989060E+000,-2.6596150E+000,-1.7673019E+000,-1.1252743E-005, 0.0000000E+000, 0.0000000E+000,-4.9075045E-001,-5.4938187E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.3000244E+001, 5.8792335E+000, 0.0000000E+000,-1.9423215E+000,-2.3534967E+000,-1.7383971E+000,-1.1235490E-005, 0.0000000E+000, 0.0000000E+000,-9.6948552E-002,-1.5499307E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.4000351E+001, 6.1101164E+000, 0.0000000E+000,-2.0050200E+000,-2.4077785E+000,-1.8229862E+000,-1.1100830E-005, 0.0000000E+000, 0.0000000E+000,-6.9404941E-002,-1.2567950E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.5000618E+001, 5.8399612E+000, 0.0000000E+000,-1.9247752E+000,-2.2074047E+000,-1.7477868E+000,-1.0437489E-005, 0.0000000E+000, 0.0000000E+000, 3.9486086E-003,-4.0015871E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.6000557E+001, 6.3166321E+000, 0.0000000E+000,-2.0508301E+000,-2.2783433E+000,-1.7583003E+000,-1.0472217E-005, 0.0000000E+000, 0.0000000E+000, 2.8169580E-001, 2.2914790E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.7000168E+001, 6.3072094E+000, 0.0000000E+000,-2.0593969E+000,-2.4113189E+000,-1.8149648E+000,-1.0608997E-005, 0.0000000E+000, 0.0000000E+000, 7.8638246E-002, 2.1518075E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.8000290E+001, 6.0646252E+000, 0.0000000E+000,-1.9999997E+000,-2.4402949E+000,-1.8017706E+000,-1.0431504E-005, 0.0000000E+000, 0.0000000E+000,-1.1954079E-001,-1.7745033E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.9000328E+001, 6.8341579E+000, 0.0000000E+000,-2.2094238E+000,-2.5403594E+000,-1.8750757E+000,-1.0697199E-005, 0.0000000E+000, 0.0000000E+000, 2.6440343E-001, 2.0928831E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0000000E+002, 5.7083767E+000, 0.0000000E+000,-1.8823113E+000,-2.5121373E+000,-1.7216542E+000,-1.0269055E-005, 0.0000000E+000, 0.0000000E+000,-3.5064898E-001,-4.0773631E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
