s,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,kW/m2,kW/m2,kg/s,kg/s,kW
 1.9000808E+001, 7.2928415E+002, 9.7779503E+002, 7.7858165E+002, 4.6622715E+002, 3.3794777E+002, 2.6228122E+002, 1.6386236E+002, 1.5769017E+002, 1.5161180E+002, 1.5467100E+002, 1.9340842E+000, 3.4095861E+000, 3.2699459E+000, 1.9939981E+000, 1.5134271E+000, 2.2943404E+000, 1.6578324E+001, 4.3588846E+001, 4.2047922E+000, 2.6738053E+001, 2.5754119E+000, 2.3655449E+001, 1.6465782E+000, 2.2742376E+001, 1.3404511E+000, 2.2069602E+001, 1.1070844E+000, 2.1394092E+001, 4.8404488E-001, 7.2308612E-001, 7.4644650E-001, 2.3570558E-002, 2.3669806E-002, 5.5788260E+000
 1.9500560E+001, 7.1973798E+002, 1.0770239E+003, 9.2831901E+002, 6.3228576E+002, 3.7782952E+002, 3.1127551E+002, 1.8782856E+002, 1.7243268E+002, 1.7336541E+002, 1.6529404E+002, 2.1794000E+000, 3.7111022E+000, 3.5122297E+000, 2.1992833E+000, 2.1229333E+000, 2.4586521E+000, 1.7182840E+001, 4.4726530E+001, 6.0272686E+000, 2.7089448E+001, 2.5239313E+000, 2.3815460E+001, 2.0473190E+000, 2.2869556E+001, 1.5655971E+000, 2.2166293E+001, 1.1633965E+000, 2.1461714E+001, 5.9137423E-001, 8.3081887E-001, 9.5504984E-001, 2.3730281E-002, 2.5435796E-002, 6.6010633E+000
 2.0001268E+001, 7.7281554E+002, 1.0007918E+003, 8.2828275E+002, 6.2725060E+002, 4.0677918E+002, 2.9092123E+002, 2.0253728E+002, 1.9018225E+002, 1.8604560E+002, 1.6975232E+002, 1.8430703E+000, 3.8273394E+000, 3.6150516E+000, 2.4792299E+000, 2.5268533E+000, 2.8418189E+000, 1.5661245E+001, 4.5858780E+001, 6.0260731E+000, 2.7447918E+001, 2.6821999E+000, 2.3992938E+001, 2.0310831E+000, 2.3018901E+001, 1.5820809E+000, 2.2285871E+001, 1.2439165E+000, 2.1550866E+001, 4.6391177E-001, 8.8051479E-001, 1.0976138E+000, 2.3488867E-002, 2.4023661E-002, 6.1018116E+000
 2.0500225E+001, 7.4764191E+002, 1.1083819E+003, 7.6196162E+002, 4.7304542E+002, 3.2885271E+002, 2.7086290E+002, 1.9705408E+002, 1.8033919E+002, 1.5678292E+002, 1.5094523E+002, 2.1692508E+000, 3.3802743E+000, 3.3918642E+000, 2.4437375E+000, 1.9165181E+000, 2.1064812E+000, 1.6782364E+001, 4.6957667E+001, 4.1485202E+000, 2.7846410E+001, 2.7373365E+000, 2.4202259E+001, 1.7067508E+000, 2.3135402E+001, 1.3416941E+000, 2.2375934E+001, 8.8546402E-001, 2.1619990E+001, 6.8974569E-001, 8.3367515E-001, 8.2575417E-001, 2.4722581E-002, 2.3808288E-002, 5.9913904E+000
 2.1000726E+001, 7.2038893E+002, 1.0530882E+003, 1.0680392E+003, 7.3190692E+002, 4.4591763E+002, 3.0203534E+002, 1.9443959E+002, 1.7695582E+002, 1.6315310E+002, 1.4877804E+002, 2.0476793E+000, 4.0519223E+000, 3.5062112E+000, 2.5237778E+000, 1.6862109E+000, 2.3611215E+000, 1.6461162E+001, 4.8099458E+001, 8.1331221E+000, 2.8221621E+001, 3.6353044E+000, 2.4369667E+001, 1.9663586E+000, 2.3250276E+001, 1.4458950E+000, 2.2465970E+001, 1.0482914E+000, 2.1686836E+001, 5.9829734E-001, 7.4338018E-001, 9.1192660E-001, 2.3803032E-002, 2.5323354E-002, 6.9028643E+000
 2.1500964E+001, 7.9763558E+002, 1.0499733E+003, 7.3518005E+002, 5.8657659E+002, 4.5136684E+002, 3.7630963E+002, 2.2458542E+002, 2.2355477E+002, 1.8820073E+002, 1.7214806E+002, 1.8907046E+000, 3.8309286E+000, 4.0217765E+000, 2.6965037E+000, 2.9132665E+000, 2.9005245E+000, 1.5734962E+001, 4.9134080E+001, 5.2347837E+000, 2.8738982E+001, 3.4939161E+000, 2.4657878E+001, 2.4881579E+000, 2.3420470E+001, 1.8484469E+000, 2.2583761E+001, 1.0656558E+000, 2.1759474E+001, 8.8895628E-001, 1.1325028E+000, 1.1650069E+000, 2.4700775E-002, 2.3722133E-002, 5.6849047E+000
 2.2000272E+001, 6.7330906E+002, 1.0388406E+003, 8.2791753E+002, 4.9151931E+002, 2.8707156E+002, 2.2221087E+002, 1.3963154E+002, 1.6260650E+002, 1.4399761E+002, 1.3407163E+002, 1.7655250E+000, 3.3084460E+000, 3.3211018E+000, 2.0047734E+000, 2.4873828E+000, 2.8502251E+000, 1.6577188E+001, 5.0232751E+001, 3.4608865E+000, 2.8971948E+001, 1.7153029E+000, 2.4810850E+001, 1.8056886E+000, 2.3563792E+001, 1.3895349E+000, 2.2696975E+001, 8.3308890E-001, 2.1826163E+001, 3.3378926E-001, 6.5975794E-001, 8.1334767E-001, 2.3560100E-002, 2.4790581E-002, 5.5203998E+000
 2.2500912E+001, 7.0659882E+002, 9.8310116E+002, 8.4610813E+002, 7.0514514E+002, 4.5463029E+002, 3.4076059E+002, 2.0136969E+002, 2.0348895E+002, 1.8057743E+002, 1.5853966E+002, 2.0605760E+000, 4.2342486E+000, 3.9191872E+000, 2.6706912E+000, 2.3349106E+000, 2.7101083E+000, 1.7507417E+001, 5.1411122E+001, 6.4092201E+000, 2.9325305E+001, 3.7168274E+000, 2.5010225E+001, 2.3132944E+000, 2.3698950E+001, 1.7683980E+000, 2.2802624E+001, 1.0735711E+000, 2.1888017E+001, 6.9093922E-001, 8.9251429E-001, 1.0032175E+000, 2.2749509E-002, 2.3656848E-002, 6.6051791E+000
 2.3000368E+001, 7.4289338E+002, 1.0756130E+003, 7.5349416E+002, 4.6122742E+002, 4.1108620E+002, 2.9695394E+002, 2.0093845E+002, 1.8893720E+002, 1.9080933E+002, 1.8610126E+002, 2.0934466E+000, 3.2943321E+000, 3.7383042E+000, 2.2287520E+000, 1.8314064E+000, 2.7653987E+000, 1.3739084E+001, 5.2446524E+001, 4.5028550E+000, 2.9705838E+001, 2.9449045E+000, 2.5241618E+001, 2.1024217E+000, 2.3861702E+001, 1.5850962E+000, 2.2923368E+001, 1.1703133E+000, 2.1969387E+001, 7.3656093E-001, 9.6607040E-001, 1.1876323E+000, 2.3986514E-002, 2.4033621E-002, 5.9800376E+000
 2.3500817E+001, 6.5497252E+002, 1.0412376E+003, 8.0054392E+002, 4.8252784E+002, 3.1938583E+002, 2.6939758E+002, 1.7093531E+002, 1.6832714E+002, 1.4754773E+002, 1.5203531E+002, 2.1462031E+000, 3.3514820E+000, 3.3730573E+000, 2.2031257E+000, 1.4463619E+000, 2.0730992E+000, 1.6998373E+001, 5.3497529E+001, 4.8458437E+000, 2.9985519E+001, 2.1113061E+000, 2.5392246E+001, 1.5360909E+000, 2.3972854E+001, 1.2294928E+000, 2.3009667E+001, 9.2938892E-001, 2.2034547E+001, 6.0791766E-001, 8.6868222E-001, 8.2239160E-001, 2.3984779E-002, 2.4064040E-002, 6.1130923E+000
 2.4000698E+001, 6.9369169E+002, 9.5095371E+002, 8.2830807E+002, 6.0473805E+002, 4.3968645E+002, 3.1769824E+002, 2.5385941E+002, 2.0500434E+002, 1.8820940E+002, 1.7726736E+002, 1.8113453E+000, 3.7510073E+000, 4.1168057E+000, 3.0388340E+000, 1.9447623E+000, 2.2365832E+000, 1.5806676E+001, 5.4578734E+001, 6.0081826E+000, 3.0411629E+001, 3.2126563E+000, 2.5601273E+001, 2.6694107E+000, 2.4129340E+001, 2.1995087E+000, 2.3133914E+001, 1.3622230E+000, 2.2112939E+001, 8.0126816E-001, 9.2730541E-001, 8.6625954E-001, 2.4363509E-002, 2.4474092E-002, 6.2825527E+000
 2.4500608E+001, 7.3049197E+002, 1.0427376E+003, 9.4828930E+002, 6.7427592E+002, 3.9826227E+002, 3.4088702E+002, 2.0753171E+002, 1.7400445E+002, 1.6674293E+002, 1.6820853E+002, 2.0055882E+000, 3.7057591E+000, 4.0227065E+000, 2.5243278E+000, 1.5443400E+000, 2.2960842E+000, 1.6724419E+001, 5.5675788E+001, 5.2464197E+000, 3.0755984E+001, 2.6408371E+000, 2.5787911E+001, 2.2603402E+000, 2.4277061E+001, 1.6109070E+000, 2.3249397E+001, 1.1643238E+000, 2.2199724E+001, 5.4459582E-001, 8.1759940E-001, 9.3878330E-001, 2.2844368E-002, 2.3614027E-002, 6.3869212E+000
 2.5001230E+001, 7.7973410E+002, 9.4090045E+002, 8.6835406E+002, 5.8389549E+002, 3.9640808E+002, 2.5755851E+002, 1.5895259E+002, 1.5073621E+002, 1.5816755E+002, 1.4782708E+002, 2.1105352E+000, 3.6745082E+000, 3.1902191E+000, 2.2350336E+000, 1.7971020E+000, 2.3466207E+000, 1.6305930E+001, 5.6789506E+001, 6.0410437E+000, 3.1161768E+001, 3.0023708E+000, 2.5988336E+001, 1.5281553E+000, 2.4402885E+001, 1.1284225E+000, 2.3344497E+001, 9.3453356E-001, 2.2266136E+001, 6.1030135E-001, 8.1107526E-001, 9.2105118E-001, 2.2935705E-002, 2.4411388E-002, 6.9384649E+000
 2.5500562E+001, 8.0195364E+002, 1.0062839E+003, 8.5349121E+002, 4.8042867E+002, 3.2349088E+002, 2.2006505E+002, 1.6809811E+002, 1.7940799E+002, 1.7452942E+002, 1.7575611E+002, 2.0149038E+000, 3.5586319E+000, 3.4471091E+000, 2.0166445E+000, 2.1707965E+000, 2.0455414E+000, 1.6388196E+001, 5.7885605E+001, 4.6487330E+000, 3.1533483E+001, 2.1351725E+000, 2.6139151E+001, 1.4325670E+000, 2.4507075E+001, 1.1598647E+000, 2.3420729E+001, 9.4069675E-001, 2.2335501E+001, 6.1831464E-001, 8.4322867E-001, 8.4892691E-001, 2.6656836E-002, 2.4330031E-002, 5.9915489E+000
 2.6000754E+001, 7.3088688E+002, 1.0610472E+003, 8.4577106E+002, 6.4703484E+002, 3.6000451E+002, 2.7926942E+002, 1.5166394E+002, 1.6135058E+002, 1.5173190E+002, 1.4229178E+002, 1.8076062E+000, 3.6629825E+000, 3.2332124E+000, 2.4328120E+000, 2.2466814E+000, 2.4543722E+000, 1.6510325E+001, 5.9009237E+001, 5.5675305E+000, 3.1847255E+001, 3.1363231E+000, 2.6311371E+001, 1.6308756E+000, 2.4606331E+001, 1.2067824E+000, 2.3501930E+001, 7.7258014E-001, 2.2389087E+001, 4.3903635E-001, 6.7586407E-001, 7.8965669E-001, 2.5280872E-002, 2.6034412E-002, 5.6945919E+000
 2.6501095E+001, 7.0403648E+002, 1.1029469E+003, 9.2399316E+002, 6.2257287E+002, 4.0537567E+002, 2.7183537E+002, 1.6487372E+002, 1.7668259E+002, 1.6396758E+002, 1.5738093E+002, 1.9552264E+000, 3.8358678E+000, 3.5306960E+000, 2.3643822E+000, 2.2313807E+000, 2.7399471E+000, 1.7494837E+001, 6.0145374E+001, 4.9046180E+000, 3.2177572E+001, 2.3517931E+000, 2.6492091E+001, 1.7013715E+000, 2.4734554E+001, 1.4387989E+000, 2.3601608E+001, 9.6612682E-001, 2.2453306E+001, 5.0502672E-001, 7.2454228E-001, 9.4201592E-001, 2.4332287E-002, 2.4665716E-002, 5.9785941E+000
 2.7001412E+001, 6.7957004E+002, 1.0720242E+003, 9.4786436E+002, 6.3006607E+002, 3.4696871E+002, 3.1427679E+002, 2.0661790E+002, 1.9842542E+002, 1.7338953E+002, 1.6152521E+002, 2.1263926E+000, 3.9358950E+000, 3.9903799E+000, 2.6100507E+000, 2.1735382E+000, 2.3864672E+000, 1.6894008E+001, 6.1313364E+001, 5.6192260E+000, 3.2611691E+001, 2.3331768E+000, 2.6671920E+001, 2.2685201E+000, 2.4871605E+001, 1.7330093E+000, 2.3706396E+001, 1.2737340E+000, 2.2525484E+001, 6.9808667E-001, 1.0658677E+000, 8.6143819E-001, 2.4050240E-002, 2.4522578E-002, 6.1726836E+000
 2.7500076E+001, 7.3381652E+002, 1.1057947E+003, 9.2181755E+002, 7.4477260E+002, 4.5541635E+002, 3.4881264E+002, 2.3378845E+002, 1.7325941E+002, 1.8124309E+002, 1.7467349E+002, 2.2162217E+000, 4.0086904E+000, 4.0244209E+000, 2.9251427E+000, 1.6667770E+000, 2.3879217E+000, 1.6970725E+001, 6.2427062E+001, 7.8082120E+000, 3.3063613E+001, 3.3538358E+000, 2.6879222E+001, 2.3225335E+000, 2.5015698E+001, 1.6707360E+000, 2.3814841E+001, 1.1249842E+000, 2.2601902E+001, 7.6240784E-001, 8.1898047E-001, 1.0058273E+000, 2.3819944E-002, 2.3810567E-002, 6.8888581E+000
 2.8001225E+001, 7.8724435E+002, 9.8871151E+002, 7.9152829E+002, 5.1138585E+002, 3.9899507E+002, 3.1502743E+002, 1.7795965E+002, 1.7563067E+002, 1.4800944E+002, 1.4184458E+002, 2.0437597E+000, 3.5379946E+000, 3.3318931E+000, 2.0129164E+000, 2.0056914E+000, 2.2669038E+000, 1.6409156E+001, 6.3550877E+001, 5.2426392E+000, 3.3478294E+001, 3.2409438E+000, 2.7099512E+001, 1.5456561E+000, 2.5136790E+001, 1.0805823E+000, 2.3905943E+001, 7.7216381E-001, 2.2669933E+001, 6.0833169E-001, 7.5956397E-001, 7.9474525E-001, 2.3835923E-002, 2.4747582E-002, 6.1065271E+000
 2.8501484E+001, 7.2232373E+002, 9.9738295E+002, 7.0746190E+002, 4.7138694E+002, 3.0186667E+002, 2.3475450E+002, 1.7116878E+002, 1.8713070E+002, 1.8541752E+002, 1.7253582E+002, 1.9099367E+000, 3.1634909E+000, 3.4695258E+000, 2.3399518E+000, 2.4395154E+000, 2.3471227E+000, 1.7044856E+001, 6.4639619E+001, 3.1722303E+000, 3.3730660E+001, 1.7960384E+000, 2.7252789E+001, 1.7552533E+000, 2.5262522E+001, 1.5540116E+000, 2.4000762E+001, 9.4336966E-001, 2.2726983E+001, 5.4224992E-001, 7.9841936E-001, 9.6007172E-001, 2.6088584E-002, 2.5547233E-002, 5.9991682E+000
 2.9000016E+001, 7.2675289E+002, 1.0287383E+003, 8.6828838E+002, 5.6019362E+002, 3.9580475E+002, 3.0635487E+002, 1.8108606E+002, 1.5042168E+002, 1.3401292E+002, 1.3289837E+002, 1.9841740E+000, 3.5498189E+000, 3.4926371E+000, 2.2384600E+000, 1.9210249E+000, 2.1794238E+000, 1.6253900E+001, 6.5773876E+001, 5.1956915E+000, 3.3996991E+001, 2.5940200E+000, 2.7387737E+001, 1.7300982E+000, 2.5363136E+001, 1.1447248E+000, 2.4079013E+001, 8.0347877E-001, 2.2787303E+001, 5.8338815E-001, 6.1508454E-001, 7.3207167E-001, 2.3930012E-002, 2.5503202E-002, 6.3214096E+000
 2.9500729E+001, 7.6514991E+002, 1.0149613E+003, 6.7630115E+002, 4.8305547E+002, 3.5154694E+002, 2.8439995E+002, 1.9417563E+002, 1.9764140E+002, 1.9316327E+002, 1.8734394E+002, 1.6885288E+000, 3.3870604E+000, 3.5170647E+000, 2.2574633E+000, 2.4111813E+000, 2.8328362E+000, 1.6778175E+001, 6.6906421E+001, 3.6737397E+000, 3.4316572E+001, 2.4636339E+000, 2.7566688E+001, 2.0454235E+000, 2.5513079E+001, 1.5137859E+000, 2.4191517E+001, 1.2180283E+000, 2.2865010E+001, 6.0338629E-001, 8.6201833E-001, 1.1503754E+000, 2.6071950E-002, 2.4080629E-002, 5.9428869E+000
 3.0000579E+001, 7.5755023E+002, 1.0149235E+003, 8.5785452E+002, 6.7735041E+002, 3.9446980E+002, 3.3129971E+002, 2.0322737E+002, 1.9790216E+002, 1.6390601E+002, 1.4361414E+002, 2.1249463E+000, 3.9095305E+000, 3.8954988E+000, 2.3955046E+000, 2.4865349E+000, 2.7977364E+000, 1.6757025E+001, 6.7954753E+001, 7.2594979E+000, 3.4726174E+001, 3.3055116E+000, 2.7763614E+001, 2.1664391E+000, 2.5639418E+001, 1.5297215E+000, 2.4279922E+001, 9.6325333E-001, 2.2925192E+001, 5.9605032E-001, 8.6251708E-001, 8.1651571E-001, 2.2055142E-002, 2.4499061E-002, 6.1541524E+000
 3.0500029E+001, 7.4642009E+002, 1.0390237E+003, 8.7998117E+002, 6.5430248E+002, 3.6289420E+002, 2.3577518E+002, 1.6554981E+002, 1.8300209E+002, 1.6995072E+002, 1.6416821E+002, 2.0028808E+000, 3.8180999E+000, 3.4397296E+000, 2.2733213E+000, 2.1298169E+000, 2.4457548E+000, 1.7161551E+001, 6.9124751E+001, 5.3221377E+000, 3.5066294E+001, 2.1943875E+000, 2.7927002E+001, 1.5377350E+000, 2.5764687E+001, 1.3908402E+000, 2.4378835E+001, 9.9860706E-001, 2.3000163E+001, 6.5479857E-001, 8.6672423E-001, 9.6409105E-001, 2.4350632E-002, 2.4082769E-002, 6.1469654E+000
 3.1000364E+001, 7.2762612E+002, 9.3121824E+002, 8.9619743E+002, 6.0727443E+002, 3.7861074E+002, 3.5734346E+002, 2.1279266E+002, 1.9696166E+002, 2.0022682E+002, 1.8498544E+002, 1.9249644E+000, 3.8355025E+000, 3.9190791E+000, 2.3774609E+000, 1.9373622E+000, 2.3110885E+000, 1.7414678E+001, 7.0241816E+001, 6.3934107E+000, 3.5520730E+001, 3.3387950E+000, 2.8162678E+001, 2.4174565E+000, 2.5906741E+001, 1.7012294E+000, 2.4485739E+001, 1.3306281E+000, 2.3079005E+001, 7.3682655E-001, 8.9803930E-001, 9.5428554E-001, 2.5110272E-002, 2.5091303E-002, 6.8669258E+000
 3.1500516E+001, 7.7309173E+002, 1.0301205E+003, 8.7862993E+002, 6.4491958E+002, 5.1687701E+002, 3.8797922E+002, 2.1655126E+002, 2.1340360E+002, 1.8786566E+002, 1.8143655E+002, 1.9279591E+000, 3.7251857E+000, 3.9724361E+000, 2.2600762E+000, 2.4546417E+000, 2.3463487E+000, 1.5059554E+001, 7.1329084E+001, 5.8812141E+000, 3.5966093E+001, 4.0592136E+000, 2.8417897E+001, 2.2074315E+000, 2.6059802E+001, 1.5872123E+000, 2.4594168E+001, 1.1315373E+000, 2.3161465E+001, 7.8015962E-001, 9.9423188E-001, 1.0782378E+000, 2.4521669E-002, 2.4016873E-002, 6.2051640E+000
 3.2001200E+001, 7.5514348E+002, 1.0766153E+003, 8.7931707E+002, 5.8879483E+002, 3.8210894E+002, 3.0260100E+002, 1.9758882E+002, 1.9851168E+002, 1.8546779E+002, 1.7144972E+002, 1.8665208E+000, 3.7398882E+000, 3.7230497E+000, 2.4323888E+000, 2.3032826E+000, 2.6137447E+000, 1.8227171E+001, 7.2449709E+001, 4.5608831E+000, 3.6238621E+001, 2.6750481E+000, 2.8599389E+001, 1.9797224E+000, 2.6201092E+001, 1.6182338E+000, 2.4705207E+001, 1.0202235E+000, 2.3230029E+001, 5.7475451E-001, 7.7061035E-001, 8.3794925E-001, 2.5487226E-002, 2.5134882E-002, 5.8478891E+000
 3.2500079E+001, 7.6646302E+002, 9.8932813E+002, 8.2557946E+002, 6.3856625E+002, 4.1364746E+002, 3.2771733E+002, 2.1817593E+002, 1.6288180E+002, 1.6503229E+002, 1.5500929E+002, 1.9432577E+000, 3.9328420E+000, 3.8104694E+000, 2.4825774E+000, 1.4239398E+000, 2.1834400E+000, 1.5854204E+001, 7.3582375E+001, 5.9882027E+000, 3.6654046E+001, 2.8895634E+000, 2.8797307E+001, 2.2698178E+000, 2.6339211E+001, 1.6250259E+000, 2.4809399E+001, 9.6421945E-001, 2.3299464E+001, 5.9511822E-001, 6.6430282E-001, 8.9921531E-001, 2.3368688E-002, 2.4720645E-002, 6.2644273E+000
 3.3001009E+001, 8.1416648E+002, 9.6710099E+002, 7.7551577E+002, 5.6967134E+002, 3.7193564E+002, 2.7317443E+002, 1.5464212E+002, 2.0568983E+002, 1.9347398E+002, 1.8257897E+002, 1.9219646E+000, 3.4233456E+000, 3.4438607E+000, 2.0899708E+000, 2.3057929E+000, 2.6621630E+000, 1.4861360E+001, 7.4611108E+001, 5.5212561E+000, 3.7014190E+001, 2.8258320E+000, 2.8984932E+001, 1.8428083E+000, 2.6474373E+001, 1.5131099E+000, 2.4909717E+001, 1.0436283E+000, 2.3361769E+001, 6.2699047E-001, 1.1557132E+000, 1.1544154E+000, 2.4921849E-002, 2.4498414E-002, 6.3249364E+000
 3.3501027E+001, 8.5035161E+002, 9.8998098E+002, 8.1596509E+002, 4.9501243E+002, 3.3037038E+002, 2.5509047E+002, 1.7118799E+002, 1.5139729E+002, 1.5963586E+002, 1.6075418E+002, 1.7500154E+000, 3.2249533E+000, 3.2702823E+000, 2.3655002E+000, 2.4076062E+000, 2.4318058E+000, 1.5391092E+001, 7.5602944E+001, 3.6719720E+000, 3.7277904E+001, 1.8524428E+000, 2.9134816E+001, 1.7400389E+000, 2.6591082E+001, 1.1507178E+000, 2.4995588E+001, 8.8970342E-001, 2.3427116E+001, 4.5611393E-001, 6.3592063E-001, 8.6345176E-001, 2.4934868E-002, 2.6138705E-002, 5.9743365E+000
 3.4000437E+001, 7.9029520E+002, 1.1325446E+003, 8.6135386E+002, 6.8371838E+002, 4.3502613E+002, 3.1501114E+002, 1.5565103E+002, 1.7471412E+002, 1.7638054E+002, 1.4895554E+002, 2.1215266E+000, 4.0003910E+000, 3.7010966E+000, 1.9977143E+000, 1.9752421E+000, 2.4818324E+000, 1.5205389E+001, 7.6620281E+001, 6.2118356E+000, 3.7652590E+001, 3.4319364E+000, 2.9336228E+001, 1.5118440E+000, 2.6707571E+001, 1.2131784E+000, 2.5088287E+001, 7.4802374E-001, 2.3483522E+001, 7.4181648E-001, 8.6556437E-001, 9.8256507E-001, 2.4881585E-002, 2.5198373E-002, 6.8377557E+000
 3.4500988E+001, 8.4996080E+002, 1.0771244E+003, 8.2904098E+002, 6.9908859E+002, 5.5894001E+002, 4.6202535E+002, 2.2805724E+002, 1.9943707E+002, 1.4646986E+002, 1.4296679E+002, 2.0146000E+000, 3.8386954E+000, 4.4042590E+000, 2.7626789E+000, 2.2763290E+000, 2.3092966E+000, 1.5748423E+001, 7.7644965E+001, 8.3332604E+000, 3.8127890E+001, 6.0000545E+000, 2.9621087E+001, 3.0647149E+000, 2.6843726E+001, 1.7273489E+000, 2.5173702E+001, 7.7136036E-001, 2.3535020E+001, 8.8474648E-001, 1.1569283E+000, 9.9166906E-001, 2.5816019E-002, 2.6193859E-002, 7.9333910E+000
 3.5000434E+001, 8.7491307E+002, 1.0729451E+003, 8.4636121E+002, 5.8766217E+002, 3.4988809E+002, 2.7061457E+002, 1.8403034E+002, 2.2482476E+002, 2.1500639E+002, 1.7653140E+002, 1.8559391E+000, 3.6021280E+000, 3.4368046E+000, 2.5532692E+000, 2.5145369E+000, 2.5283226E+000, 1.7288195E+001, 7.8732698E+001, 5.7609347E+000, 3.8583844E+001, 2.5232240E+000, 2.9914274E+001, 1.6015621E+000, 2.7015143E+001, 1.3691316E+000, 2.5292794E+001, 1.0804810E+000, 2.3608099E+001, 7.0651692E-001, 1.1737214E+000, 1.1570152E+000, 2.6265918E-002, 2.5060489E-002, 5.9708480E+000
 3.5500138E+001, 7.3559455E+002, 9.7877262E+002, 8.2906875E+002, 6.1883586E+002, 4.5115098E+002, 3.0195445E+002, 2.1884404E+002, 1.9831341E+002, 1.9324911E+002, 1.9131949E+002, 1.7564529E+000, 3.5918477E+000, 3.7134298E+000, 2.5402546E+000, 2.0406982E+000, 2.3699837E+000, 1.6185181E+001, 7.9791758E+001, 5.7624960E+000, 3.8987509E+001, 2.8129766E+000, 3.0115723E+001, 2.1688531E+000, 2.7152157E+001, 1.8265702E+000, 2.5395397E+001, 1.2927943E+000, 2.3673108E+001, 7.9324902E-001, 7.7657173E-001, 1.0430105E+000, 2.5227999E-002, 2.4999461E-002, 5.8424349E+000
 3.6001144E+001, 7.3023400E+002, 1.0947767E+003, 6.8538300E+002, 4.8712400E+002, 4.0883894E+002, 2.9665541E+002, 1.7630547E+002, 1.6704674E+002, 1.5282940E+002, 1.4871802E+002, 1.9695706E+000, 3.3837790E+000, 3.3002706E+000, 2.1566449E+000, 2.0374507E+000, 2.3963079E+000, 1.4933652E+001, 8.0847519E+001, 3.7822521E+000, 3.9328874E+001, 2.7009057E+000, 3.0308908E+001, 1.8376710E+000, 2.7285345E+001, 1.3810430E+000, 2.5501825E+001, 9.7374252E-001, 2.3754886E+001, 5.5041181E-001, 7.6014688E-001, 8.5909258E-001, 2.4196090E-002, 2.4761308E-002, 5.4334941E+000
 3.6500130E+001, 7.6153218E+002, 1.0340951E+003, 9.2581286E+002, 5.6871573E+002, 3.0191083E+002, 2.3636125E+002, 1.5684986E+002, 1.7196810E+002, 1.5552003E+002, 1.3545539E+002, 1.9204309E+000, 3.5829498E+000, 3.3769025E+000, 1.8540667E+000, 1.6674701E+000, 2.3198193E+000, 1.5181362E+001, 8.1797997E+001, 4.7362515E+000, 3.9547598E+001, 1.5928332E+000, 3.0424018E+001, 1.6890186E+000, 2.7394951E+001, 1.2417800E+000, 2.5585048E+001, 7.4087134E-001, 2.3802168E+001, 4.6164960E-001, 6.3233137E-001, 7.4201464E-001, 2.3829529E-002, 2.4592933E-002, 5.8958484E+000
 3.7000582E+001, 8.3718243E+002, 1.0613740E+003, 8.8073195E+002, 5.9142861E+002, 4.7081966E+002, 3.5251046E+002, 1.9321877E+002, 1.9637873E+002, 1.8152456E+002, 1.6956852E+002, 2.0304898E+000, 3.6630233E+000, 3.9064986E+000, 2.6041940E+000, 1.9347430E+000, 2.6821533E+000, 1.7649360E+001, 8.2896813E+001, 6.4791079E+000, 3.9967831E+001, 3.9737216E+000, 3.0627110E+001, 1.9995711E+000, 2.7517755E+001, 1.4486809E+000, 2.5679881E+001, 1.0036921E+000, 2.3868273E+001, 5.7674978E-001, 7.8419807E-001, 9.4136622E-001, 2.5097784E-002, 2.5622659E-002, 6.5449231E+000
 3.7500662E+001, 7.8214329E+002, 9.6170808E+002, 9.1085704E+002, 7.1781193E+002, 4.1898877E+002, 3.0867891E+002, 2.0968765E+002, 1.9356494E+002, 1.8185761E+002, 1.6892808E+002, 1.7028754E+000, 3.8811248E+000, 3.8415797E+000, 2.5410351E+000, 2.0414499E+000, 2.4023337E+000, 1.6016095E+001, 8.3988019E+001, 6.3999020E+000, 4.0354632E+001, 3.1717270E+000, 3.0837300E+001, 2.1743686E+000, 2.7656684E+001, 1.7144342E+000, 2.5789152E+001, 1.0430101E+000, 2.3936644E+001, 6.9644256E-001, 9.5101996E-001, 1.0397880E+000, 2.4986651E-002, 2.5304550E-002, 6.7479060E+000
 3.8000885E+001, 7.3733855E+002, 1.0472332E+003, 8.1982130E+002, 5.5676451E+002, 4.2121117E+002, 3.3916083E+002, 2.0797951E+002, 2.0241373E+002, 2.0479151E+002, 1.9987149E+002, 1.9783952E+000, 3.7228291E+000, 3.9449814E+000, 2.1512386E+000, 1.5903730E+000, 2.1846201E+000, 1.6088239E+001, 8.5045913E+001, 4.8148503E+000, 4.0792310E+001, 3.2162101E+000, 3.1101564E+001, 2.3073226E+000, 2.7823875E+001, 1.8286809E+000, 2.5909654E+001, 1.3433530E+000, 2.4016737E+001, 7.3258203E-001, 9.2445674E-001, 1.1166948E+000, 2.5081313E-002, 2.2844839E-002, 5.3890314E+000
