s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 9.8003113E+001, 2.3006539E+000, 0.0000000E+000,-8.0951327E-001,-8.5062970E-001,-6.6823974E-001,-1.6669413E-004, 0.0000000E+000, 0.0000000E+000,-2.5701553E-002,-2.7895466E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.9001343E+001, 3.3480564E+000, 0.0000000E+000,-1.1950146E+000,-9.6335211E-001,-8.2322377E-001,-2.0274120E-004, 0.0000000E+000, 0.0000000E+000, 3.7591211E-001, 3.6626315E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0000217E+002, 2.7236761E+000, 0.0000000E+000,-9.9837776E-001,-8.3794081E-001,-8.1236139E-001,-1.8247018E-004, 0.0000000E+000, 0.0000000E+000, 8.0830162E-002, 7.4813672E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0100130E+002, 3.2468278E+000, 0.0000000E+000,-1.1821151E+000,-9.6252554E-001,-9.5539504E-001,-1.9643096E-004, 0.0000000E+000, 0.0000000E+000, 1.6046715E-001, 1.4659570E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0200217E+002, 2.0979615E+000, 0.0000000E+000,-8.4702121E-001,-5.7235519E-001,-9.0154671E-001,-2.0962088E-004, 0.0000000E+000, 0.0000000E+000,-2.1801729E-001,-2.2317126E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0300145E+002, 2.1553506E+000, 0.0000000E+000,-8.1321907E-001,-5.5589178E-001,-8.0668348E-001,-2.1426098E-004, 0.0000000E+000, 0.0000000E+000,-1.8532641E-002,-2.0658030E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0400289E+002, 2.0229349E+000, 0.0000000E+000,-7.8823396E-001,-5.1236470E-001,-8.0536372E-001,-2.1699994E-004, 0.0000000E+000, 0.0000000E+000,-7.5469033E-002,-8.3244428E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0500394E+002, 2.2567509E+000, 0.0000000E+000,-8.5795419E-001,-5.8573400E-001,-8.1444548E-001,-1.8341383E-004, 0.0000000E+000, 0.0000000E+000, 4.4032317E-003,-1.5662024E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0600031E+002, 1.4278646E+000, 0.0000000E+000,-6.0963190E-001,-2.2289913E-001,-7.4333594E-001,-1.8400139E-004, 0.0000000E+000, 0.0000000E+000,-1.4722619E-001,-1.4818641E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0700023E+002, 1.8044489E+000, 0.0000000E+000,-7.2666690E-001,-4.4727611E-001,-7.4209267E-001,-1.7091043E-004, 0.0000000E+000, 0.0000000E+000,-1.0734432E-001,-1.1175770E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0800210E+002, 1.8669939E+000, 0.0000000E+000,-6.9651884E-001,-5.3557836E-001,-6.8895613E-001,-1.9154640E-004, 0.0000000E+000, 0.0000000E+000,-5.2154785E-002,-5.4251003E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0900301E+002, 1.6339590E+000, 0.0000000E+000,-6.4436256E-001,-3.9693848E-001,-6.8105739E-001,-1.8563166E-004, 0.0000000E+000, 0.0000000E+000,-8.4895540E-002,-8.8585055E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1000056E+002, 1.5109998E+000, 0.0000000E+000,-5.8446561E-001,-4.4447452E-001,-6.1989191E-001,-1.5769935E-004, 0.0000000E+000, 0.0000000E+000,-1.3398660E-001,-1.3798991E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1100113E+002, 3.1613118E+000, 0.0000000E+000,-1.0800556E+000,-1.0839035E+000,-6.6940432E-001,-1.7858172E-004, 0.0000000E+000, 0.0000000E+000, 3.3484434E-001, 3.2776981E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1200137E+002, 1.7444143E+000, 0.0000000E+000,-6.7599992E-001,-5.6851072E-001,-6.9116192E-001,-2.0536833E-004, 0.0000000E+000, 0.0000000E+000,-1.8668750E-001,-1.9146361E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1300194E+002, 2.0077948E+000, 0.0000000E+000,-7.2522058E-001,-6.1478335E-001,-6.6233104E-001,-2.1470389E-004, 0.0000000E+000, 0.0000000E+000, 8.6606518E-003, 5.2451540E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1400182E+002, 2.0383166E+000, 0.0000000E+000,-7.3025282E-001,-6.9866308E-001,-6.3727034E-001,-1.8179720E-004, 0.0000000E+000, 0.0000000E+000,-2.1718395E-002,-2.8051481E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1500050E+002, 1.7997369E+000, 0.0000000E+000,-6.7389092E-001,-4.7872690E-001,-6.4394974E-001,-1.4689362E-004, 0.0000000E+000, 0.0000000E+000, 5.6261738E-003, 3.0224684E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1600174E+002, 1.9536984E+000, 0.0000000E+000,-7.2973729E-001,-6.3742320E-001,-6.5775715E-001,-2.1068522E-004, 0.0000000E+000, 0.0000000E+000,-6.7094615E-002,-7.1429949E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1700003E+002, 1.6156263E+000, 0.0000000E+000,-6.1289831E-001,-4.4331311E-001,-6.0169476E-001,-1.8998937E-004, 0.0000000E+000, 0.0000000E+000,-4.0181613E-002,-4.2469866E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1800262E+002, 2.2315985E+000, 0.0000000E+000,-7.8091486E-001,-9.0259755E-001,-5.9817258E-001,-1.6556152E-004, 0.0000000E+000, 0.0000000E+000,-4.6329401E-002,-5.0252088E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1900135E+002, 2.5555706E+000, 0.0000000E+000,-9.1261783E-001,-7.5857370E-001,-6.6170721E-001,-2.0219171E-004, 0.0000000E+000, 0.0000000E+000, 2.2538494E-001, 2.2246969E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.2000000E+002, 2.8322160E+000, 0.0000000E+000,-1.0147608E+000,-1.0068621E+000,-7.4759346E-001,-1.9680064E-004, 0.0000000E+000, 0.0000000E+000, 6.8676471E-002, 6.2802851E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
