s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 9.8001961E+001, 5.7141838E+000, 0.0000000E+000,-1.6875251E+000,-2.8584056E+000,-1.1246886E+000,-1.3537997E-004, 0.0000000E+000, 0.0000000E+000, 1.0291699E-001, 4.3429217E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.9000038E+001, 6.7868962E+000, 0.0000000E+000,-2.0333083E+000,-2.9876310E+000,-1.3277023E+000,-1.3935970E-004, 0.0000000E+000, 0.0000000E+000, 5.3625622E-001, 4.3811521E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0000242E+002, 6.5148250E+000, 0.0000000E+000,-1.9731364E+000,-3.3268257E+000,-1.3249382E+000,-1.4484623E-004, 0.0000000E+000, 0.0000000E+000,-2.4871073E-002,-1.1022013E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0100307E+002, 5.9366076E+000, 0.0000000E+000,-1.8001434E+000,-3.2622125E+000,-1.3036717E+000,-1.4226581E-004, 0.0000000E+000, 0.0000000E+000,-3.3732022E-001,-4.2956223E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0200196E+002, 5.9662524E+000, 0.0000000E+000,-1.7659755E+000,-3.3496937E+000,-1.2578432E+000,-1.4026007E-004, 0.0000000E+000, 0.0000000E+000,-3.2363683E-001,-4.0740029E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0300163E+002, 5.7553803E+000, 0.0000000E+000,-1.7283276E+000,-2.5160707E+000,-1.1752827E+000,-1.4251992E-004, 0.0000000E+000, 0.0000000E+000, 4.1543638E-001, 3.3555670E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0400197E+002, 5.9913249E+000, 0.0000000E+000,-1.8262413E+000,-3.4444111E+000,-1.2447971E+000,-1.4091321E-004, 0.0000000E+000, 0.0000000E+000,-4.3907143E-001,-5.2426549E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0500154E+002, 6.1396674E+000, 0.0000000E+000,-1.8295837E+000,-3.0027521E+000,-1.2215358E+000,-1.3863699E-004, 0.0000000E+000, 0.0000000E+000, 1.5661428E-001, 8.5657057E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0600282E+002, 6.1470153E+000, 0.0000000E+000,-1.8631792E+000,-2.9337443E+000,-1.2623377E+000,-1.3736748E-004, 0.0000000E+000, 0.0000000E+000, 1.8195148E-001, 8.7616784E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0700192E+002, 6.2892293E+000, 0.0000000E+000,-1.8676935E+000,-3.0653021E+000,-1.2877181E+000,-1.3795183E-004, 0.0000000E+000, 0.0000000E+000, 1.5779397E-001, 6.8377599E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0800235E+002, 5.7356698E+000, 0.0000000E+000,-1.7302517E+000,-3.1961402E+000,-1.2248784E+000,-1.3346976E-004, 0.0000000E+000, 0.0000000E+000,-3.1575181E-001,-4.1573397E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0900217E+002, 5.9266949E+000, 0.0000000E+000,-1.7803952E+000,-2.9266840E+000,-1.1754074E+000,-1.3385315E-004, 0.0000000E+000, 0.0000000E+000, 1.1728270E-001, 4.4074471E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1000092E+002, 6.9286142E+000, 0.0000000E+000,-2.0716124E+000,-3.4074729E+000,-1.3939561E+000,-1.3835442E-004, 0.0000000E+000, 0.0000000E+000, 1.6761726E-001, 5.5434447E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1100140E+002, 6.5032226E+000, 0.0000000E+000,-1.9650568E+000,-3.3204832E+000,-1.3655646E+000,-1.4486294E-004, 0.0000000E+000, 0.0000000E+000,-4.5275098E-002,-1.4802679E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1200332E+002, 5.8694301E+000, 0.0000000E+000,-1.7654686E+000,-3.2466968E+000,-1.3088019E+000,-1.4289199E-004, 0.0000000E+000, 0.0000000E+000,-3.4533689E-001,-4.5168008E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1300227E+002, 5.2294202E+000, 0.0000000E+000,-1.5600759E+000,-2.8107548E+000,-1.1153427E+000,-1.3154523E-004, 0.0000000E+000, 0.0000000E+000,-1.7687415E-001,-2.5688469E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1400240E+002, 6.0572973E+000, 0.0000000E+000,-1.8029304E+000,-2.3133049E+000,-1.0936082E+000,-1.2886242E-004, 0.0000000E+000, 0.0000000E+000, 9.0259541E-001, 8.4732494E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1500134E+002, 6.1153558E+000, 0.0000000E+000,-1.8543757E+000,-3.2652018E+000,-1.2727789E+000,-1.2985768E-004, 0.0000000E+000, 0.0000000E+000,-1.8755961E-001,-2.7713047E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1600214E+002, 6.4275202E+000, 0.0000000E+000,-1.9462284E+000,-3.6847571E+000,-1.3631813E+000,-1.3672518E-004, 0.0000000E+000, 0.0000000E+000,-4.5513229E-001,-5.6678340E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1700178E+002, 6.2376377E+000, 0.0000000E+000,-1.8627828E+000,-3.0071841E+000,-1.2561903E+000,-1.3647930E-004, 0.0000000E+000, 0.0000000E+000, 2.0985872E-001, 1.1134407E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1800049E+002, 6.4098016E+000, 0.0000000E+000,-1.9287301E+000,-3.2035609E+000,-1.3044483E+000,-1.3643362E-004, 0.0000000E+000, 0.0000000E+000, 5.5608722E-002,-2.7074145E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1900130E+002, 6.1078335E+000, 0.0000000E+000,-1.8271521E+000,-3.2465866E+000,-1.2920541E+000,-1.3922262E-004, 0.0000000E+000, 0.0000000E+000,-1.5716921E-001,-2.5809845E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.2000000E+002, 6.0753832E+000, 0.0000000E+000,-1.8193112E+000,-2.7811770E+000,-1.2118322E+000,-1.3864367E-004, 0.0000000E+000, 0.0000000E+000, 3.4370637E-001, 2.6292402E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
