s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 7.3001976E+001, 5.3461467E+000, 0.0000000E+000,-1.6264078E+000,-2.9711242E+000,-1.3632643E+000,-1.2423648E-004, 0.0000000E+000, 0.0000000E+000,-5.2807721E-001,-6.1477383E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.4000023E+001, 6.6586495E+000, 0.0000000E+000,-2.0035352E+000,-2.9455558E+000,-1.5423586E+000,-1.3132174E-004, 0.0000000E+000, 0.0000000E+000, 2.8129504E-001, 1.6706855E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.5000397E+001, 6.2078618E+000, 0.0000000E+000,-1.8766027E+000,-2.6707448E+000,-1.5456296E+000,-1.2642665E-004, 0.0000000E+000, 0.0000000E+000, 2.0565927E-001, 1.1475834E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.6001053E+001, 5.7433153E+000, 0.0000000E+000,-1.7362219E+000,-3.1504593E+000,-1.4754101E+000,-1.2533689E-004, 0.0000000E+000, 0.0000000E+000,-4.9156506E-001,-6.1890140E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.7002449E+001, 5.9898383E+000, 0.0000000E+000,-1.8087732E+000,-2.6719583E+000,-1.4245312E+000,-1.2627138E-004, 0.0000000E+000, 0.0000000E+000, 1.6750424E-001, 8.4449260E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.8002106E+001, 7.0047326E+000, 0.0000000E+000,-2.1141711E+000,-2.7863700E+000,-1.5870533E+000,-1.3504566E-004, 0.0000000E+000, 0.0000000E+000, 6.0662692E-001, 5.1700311E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.9001945E+001, 5.6501454E+000, 0.0000000E+000,-1.7142342E+000,-3.4099941E+000,-1.4962911E+000,-1.2258558E-004, 0.0000000E+000, 0.0000000E+000,-8.5936990E-001,-9.7049661E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.0001770E+001, 6.0604021E+000, 0.0000000E+000,-1.8217675E+000,-2.4581208E+000,-1.3935174E+000,-1.2857593E-004, 0.0000000E+000, 0.0000000E+000, 4.6567746E-001, 3.8686778E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.1000977E+001, 6.4112882E+000, 0.0000000E+000,-1.9346368E+000,-3.0410491E+000,-1.5068654E+000,-1.2960612E-004, 0.0000000E+000, 0.0000000E+000, 1.9509460E-002,-7.1392710E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.2001099E+001, 5.9675709E+000, 0.0000000E+000,-1.8017059E+000,-2.9667125E+000,-1.4325893E+000,-1.2617264E-004, 0.0000000E+000, 0.0000000E+000,-1.4559731E-001,-2.3356302E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.3000061E+001, 6.0015740E+000, 0.0000000E+000,-1.7998864E+000,-2.9158630E+000,-1.4167939E+000,-1.3315482E-004, 0.0000000E+000, 0.0000000E+000,-5.4488241E-002,-1.3110242E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.4001068E+001, 5.8823342E+000, 0.0000000E+000,-1.7726976E+000,-2.9511117E+000,-1.3856054E+000,-1.1995521E-004, 0.0000000E+000, 0.0000000E+000,-1.3474224E-001,-2.2720054E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.5002983E+001, 6.2517152E+000, 0.0000000E+000,-1.8812054E+000,-2.9059635E+000,-1.4607953E+000,-1.2667356E-004, 0.0000000E+000, 0.0000000E+000, 9.2884915E-002, 3.6243662E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.6001701E+001, 6.3029922E+000, 0.0000000E+000,-1.8843486E+000,-3.0425830E+000,-1.4211908E+000,-1.2046116E-004, 0.0000000E+000, 0.0000000E+000, 4.1436724E-002,-4.5250634E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.7001266E+001, 5.8921950E+000, 0.0000000E+000,-1.7873549E+000,-2.7326700E+000,-1.4337874E+000,-1.2545047E-004, 0.0000000E+000, 0.0000000E+000, 5.5182750E-002,-6.1742859E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.8000610E+001, 6.0131644E+000, 0.0000000E+000,-1.8135079E+000,-3.1472180E+000,-1.4379876E+000,-1.2463665E-004, 0.0000000E+000, 0.0000000E+000,-2.7664804E-001,-3.8567368E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.9000893E+001, 5.8500918E+000, 0.0000000E+000,-1.7605428E+000,-2.6856662E+000,-1.3474070E+000,-1.1543719E-004, 0.0000000E+000, 0.0000000E+000, 1.5508441E-001, 5.6360303E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.0002357E+001, 6.8855547E+000, 0.0000000E+000,-2.0785953E+000,-3.1544342E+000,-1.5707528E+000,-1.2699283E-004, 0.0000000E+000, 0.0000000E+000, 1.7894222E-001, 8.1645311E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.1001419E+001, 6.5212496E+000, 0.0000000E+000,-1.9755979E+000,-2.9058667E+000,-1.5749306E+000,-1.2809276E-004, 0.0000000E+000, 0.0000000E+000, 1.6384070E-001, 6.4726322E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.2000443E+001, 5.8351991E+000, 0.0000000E+000,-1.7608045E+000,-3.1448768E+000,-1.4596497E+000,-1.2821428E-004, 0.0000000E+000, 0.0000000E+000,-4.2430411E-001,-5.3026000E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.3002823E+001, 6.3684539E+000, 0.0000000E+000,-1.9200801E+000,-2.9249289E+000,-1.4542840E+000,-1.2594453E-004, 0.0000000E+000, 0.0000000E+000, 1.7398750E-001, 6.9034981E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.4000954E+001, 5.5441873E+000, 0.0000000E+000,-1.6688016E+000,-2.5840358E+000,-1.3206508E+000,-1.2180109E-004, 0.0000000E+000, 0.0000000E+000, 4.5834979E-002,-2.9422645E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.5000992E+001, 6.1360872E+000, 0.0000000E+000,-1.8618928E+000,-2.9383710E+000,-1.4401324E+000,-1.2326719E-004, 0.0000000E+000, 0.0000000E+000,-1.4591640E-004,-1.0443221E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.6000305E+001, 6.3100572E+000, 0.0000000E+000,-1.9093817E+000,-2.9916812E+000,-1.4503805E+000,-1.2183488E-004, 0.0000000E+000, 0.0000000E+000, 5.4002691E-002,-4.1508032E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.7000816E+001, 6.0793089E+000, 0.0000000E+000,-1.8476603E+000,-3.1068750E+000,-1.4434821E+000,-1.2609276E-004, 0.0000000E+000, 0.0000000E+000,-2.0889938E-001,-3.1883453E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.8001465E+001, 6.7407021E+000, 0.0000000E+000,-2.0243412E+000,-2.9050032E+000,-1.5219391E+000,-1.2691312E-004, 0.0000000E+000, 0.0000000E+000, 3.9908560E-001, 2.8929161E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.9001244E+001, 6.0005727E+000, 0.0000000E+000,-1.8166699E+000,-3.1097168E+000,-1.5324934E+000,-1.2661942E-004, 0.0000000E+000, 0.0000000E+000,-3.4529970E-001,-4.5843399E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0000182E+002, 5.8262533E+000, 0.0000000E+000,-1.7570552E+000,-2.6405002E+000,-1.3240712E+000,-1.2104304E-004, 0.0000000E+000, 0.0000000E+000, 1.8253614E-001, 1.0450563E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
